sex=female,country of birth,log # of previous penal cases,age in years,age at first penal case,offence type,11-20 previous case,>20 previous case,age squared,recidivism_in_4y
0,4,1.791759469,39.93081847,27.75359343,7,0,0,21.92286292,1
0,1,0.0,40.96646133,18.9005039,4,0,1,32.69356338,1
0,1,1.791759469,27.70431211,16.66413853,1,0,0,56.91677419,1
0,1,0.0,41.58795346,16.58994287,8,0,1,40.18698673,1
1,1,2.302585093,37.3669234,16.80219028,4,0,0,4.487155195,0
0,4,0.0,37.35868716,17.94539338,4,0,1,4.452329527,1
1,1,0.0,35.86419649,35.86419649,7,0,0,0.378918684,0
0,6,1.098612289,32.89500311,27.34111862,1,0,0,5.539572612000001,1
1,1,0.0,31.97467536,31.97467536,8,0,0,10.71879717,0
0,1,0.0,64.1724846,64.1724846,7,0,0,836.5892044999999,0
0,6,1.098612289,23.17889187,19.69371451,7,0,0,145.67864550000002,0
0,1,2.302585093,37.10335387,19.84688531,1,0,0,3.439990337,0
0,3,1.098612289,32.24971699,26.76676677,7,0,0,8.993495852,1
0,1,1.945910149,40.35958058,17.21282861,1,0,0,26.12178745,0
0,1,0.0,22.62054982,22.62054982,8,0,0,159.4684791,0
0,7,1.945910149,48.60012453,39.64546543,8,0,0,178.2623322,0
0,1,1.386294361,27.54004107,20.5362224,1,0,0,59.42238608,0
0,1,0.0,24.50391934,24.50391934,5,0,0,115.4488667,1
1,1,0.0,36.55490864,36.55490864,7,0,0,1.7063566490000002,0
0,1,0.0,42.02600958,14.67319752,1,0,1,45.93283642,1
0,1,1.791759469,28.50376454,20.31851814,7,0,0,45.49324742,0
1,1,0.0,56.99383984,56.99383984,7,0,0,472.8540302,0
0,1,1.098612289,36.92120747,16.36065512,7,0,0,2.797506132,1
1,1,1.386294361,42.092356200000005,18.61422193,7,0,0,46.83655034,0
0,3,0.693147181,51.36481862,22.62754658,6,0,0,259.7314462,1
0,3,1.098612289,34.1181652,31.13609543,5,0,0,1.277956942,0
0,1,2.079441542,24.93607343,19.22608456,1,0,0,106.3488801,0
0,1,0.0,40.00687498,40.00687498,7,0,0,22.64086894,0
0,1,0.0,56.12867899,55.49897331,8,0,0,435.9763299,0
0,1,1.609437912,27.43208108,18.50785887,5,0,0,61.09848032,0
0,6,0.0,19.52361396,19.52361396,4,0,0,247.2762166,0
0,1,1.098612289,38.00989169,15.94650274,6,0,0,7.624550807,1
0,1,1.386294361,46.16837782,20.43805613,7,0,0,119.240832,1
0,5,0.0,48.89639405,48.89639405,1,0,0,186.261388,0
1,1,0.0,30.53854666,30.53854666,7,0,0,22.18491122,0
0,7,0.0,21.21986903,21.21986903,7,0,0,196.8062121,0
0,1,0.693147181,21.83730876,19.92477185,5,0,0,179.86361169999998,0
0,7,0.693147181,21.99500995,21.7944709,5,0,0,175.6585179,1
0,1,0.0,33.59636946,33.59636946,1,0,0,2.729974042,0
0,1,1.098612289,20.21902806,18.63655031,5,0,0,225.88901769999995,1
1,1,0.0,20.38329911,20.38329911,4,0,0,220.9781449,0
0,1,0.693147181,31.73169062,20.52038853,4,0,0,12.36888209,0
1,1,0.0,30.44490075,30.44490075,4,0,0,23.07584132,0
0,1,1.791759469,50.23084905,18.2214137,8,0,0,224.4668046,0
0,1,1.609437912,30.40383299,24.21476903,5,0,0,23.47208493,0
0,1,1.386294361,38.38740589,37.63776979,8,0,0,9.851896657,0
0,1,2.197224577,56.44603395,26.88843258,1,0,0,449.3298166999999,1
0,1,2.197224577,37.67031862,16.85609581,7,0,0,5.864562359,1
0,4,1.609437912,32.83748713,26.16399533,1,0,0,5.81362329,1
1,1,1.386294361,19.07460643,14.50888829,1,0,0,261.599128,0
0,3,0.0,49.31512872,49.31512872,8,0,0,197.8663081,0
0,1,0.0,19.21423682,19.21423682,5,0,0,257.1018534,0
0,1,1.945910149,30.63939492,16.61256027,1,0,0,21.24507362,1
1,6,0.0,45.99589322,31.6462237,4,1,0,115.5036072,1
1,1,0.0,46.24247528,46.24247528,7,0,0,120.8645731,0
0,1,1.386294361,23.05824023,17.88854707,5,0,0,148.6056703,1
0,2,0.693147181,21.407255300000003,15.11748279,7,0,0,191.5837302,0
0,3,1.098612289,26.2642026,20.99890898,4,0,0,80.71998552,0
0,4,1.791759469,23.02258727,16.78302533,6,0,0,149.4761887,1
0,4,1.791759469,47.52905962,26.75918419,7,0,0,150.8088836,1
0,1,0.0,18.6896258,18.6896258,8,0,0,274.20071210000003,0
0,6,0.0,54.30762897,54.30762897,8,0,0,363.2453361,0
0,4,0.0,50.31348392,22.29185337,6,1,0,226.94973990000005,1
0,3,1.098612289,42.91581109,36.54209446,7,0,0,58.78562332,1
0,1,0.693147181,36.01001946,23.86310746,7,0,0,0.5797096820000001,0
0,1,0.0,46.05939438,16.42162902,4,0,1,116.8725665,1
0,2,1.098612289,35.620600200000005,27.18984349,1,0,0,0.13835977,1
0,1,1.386294361,48.06624914,29.24283732,6,0,0,164.2912894,0
0,1,0.0,37.79876797,37.79876797,7,0,0,6.503189507999999,1
0,7,0.0,18.36884563,18.36884563,1,0,0,284.9272138,1
0,1,1.386294361,48.00399495,25.79827462,4,0,0,162.6992642,0
0,1,0.0,24.38596576,24.38596576,5,0,0,117.9975347,1
0,1,1.386294361,17.19370611,12.95240715,2,0,0,325.9803767,1
0,1,0.0,30.22468626,14.62412763,1,1,0,25.2400386,1
0,1,1.386294361,29.96159258,18.90205187,7,0,0,27.952794,0
0,1,0.693147181,42.52152597,42.08350445,8,0,0,52.89497548,0
1,1,0.0,54.75005602,54.75005602,4,0,0,380.3055088,1
0,1,0.693147181,29.39057628,19.49178017,7,0,0,34.31682588,1
0,6,0.0,30.9183372,30.9183372,4,0,0,18.75145976,0
0,1,1.945910149,38.93223819,20.26728769,1,0,0,13.56894889,0
1,1,0.0,41.67608196,41.67608196,5,0,0,41.31210303,0
0,1,0.693147181,19.76713514,14.09595289,4,0,0,239.6767689,0
0,1,2.302585093,29.56057495,15.27362011,1,0,0,32.35400181,0
0,1,0.0,46.47473689,18.55260685,4,0,1,126.02541370000002,1
1,1,0.0,24.65434634,24.65434634,1,0,0,112.2389051,0
0,1,0.693147181,19.77549624,18.303752,1,0,0,239.4179543,0
0,1,2.197224577,35.6767123,18.55989049,5,0,0,0.1832520789999999,1
0,1,0.0,49.20942689,20.56525661,5,1,0,194.9037724,0
0,7,2.079441542,48.2379154,24.33373191,7,0,0,168.7214631,1
0,1,1.791759469,44.26283368,17.61788526,4,0,0,81.25581791,1
0,6,0.0,25.90466201,25.90466201,4,0,0,87.30978953,0
0,1,1.098612289,33.50349548,26.64477885,5,0,0,3.045504167,0
0,1,0.0,33.44010951,15.09972127,4,0,1,3.270756378,1
1,1,0.0,21.28405202,21.28405202,7,0,0,195.0095156,1
0,1,0.0,21.99280598,21.99280598,8,0,0,175.71694399999998,1
0,1,0.0,26.68035592,26.68035592,8,0,0,73.41536822,0
0,1,2.397895273,31.63789195,17.88996422,7,0,0,13.03744929,1
0,2,1.609437912,26.86645638,19.69732515,7,0,0,70.26088101,1
0,1,1.098612289,32.97113497,29.76733411,7,0,0,5.186996233,0
0,1,1.098612289,45.69942432,35.01102051,8,0,0,109.219044,1
0,7,0.0,20.93048793,20.93048793,4,0,0,205.0092717,0
0,7,0.693147181,49.25558658,30.55193031,7,0,0,196.1947549,0
0,6,0.0,25.58816643,25.58816643,4,0,0,93.32460992,1
0,1,1.945910149,23.39971988,15.17666549,8,0,0,140.3967368,0
0,1,1.098612289,32.90909683,19.00616016,7,0,0,5.473428447000001,1
0,1,1.791759469,48.75290897,23.78825662,7,0,0,182.3654755,1
0,7,0.693147181,35.81901738,29.81245722,5,0,0,0.325338605,0
1,1,0.0,44.65511956,23.59479808,1,1,0,88.48199366,0
0,1,0.0,65.97672827,65.97672827,7,0,0,944.2158528,0
0,1,0.0,53.06791752,53.06791752,5,0,0,317.526909,0
0,1,0.0,18.83061684,18.83061684,1,0,0,269.55124720000003,0
0,1,0.693147181,37.09705605,21.01070034,7,0,0,3.41666861,0
0,7,0.693147181,24.56125941,18.05398218,4,0,0,114.2199494,0
0,3,1.098612289,18.98699521,15.30226164,3,0,0,264.4408563,1
1,1,0.0,42.57215058,42.57215058,7,0,0,53.633913,0
0,1,1.609437912,41.25119781,16.684462699999997,8,0,0,36.03078702,0
0,1,0.0,24.6317507,24.6317507,7,0,0,112.7181849,0
0,1,1.098612289,39.52361396,32.83486289,5,0,0,18.27546417,0
0,1,0.693147181,26.19657151,24.84215523,6,0,0,81.93981316,1
0,7,0.693147181,40.67077344,32.63143122,4,0,0,29.39960944,0
0,1,1.098612289,55.54432691,28.70362765,7,0,0,411.9152006,1
1,1,0.0,51.92607803,51.92607803,1,0,0,278.1371803,0
0,1,0.693147181,31.19788755,19.19353275,7,0,0,16.4085369,0
0,1,0.0,49.55509925,23.3023306,4,0,1,204.674983,1
0,1,0.0,34.50877237,34.50877237,7,0,0,0.547393413,1
0,6,0.0,37.79055441,37.79055441,8,0,0,6.461365633,0
0,1,1.945910149,23.92881588,14.83029232,4,0,0,128.1382545,0
1,1,0.0,45.12251882,45.12251882,8,0,0,97.49362572,0
0,1,2.302585093,39.25256674,15.50865405,8,0,0,16.03148717,1
0,1,1.945910149,21.94113621,13.91091477,8,0,0,177.0894648,1
1,1,0.0,25.69223737,25.69223737,4,0,0,91.32469312,0
0,1,2.397895273,46.58375675,20.80766598,8,0,0,128.4850356,0
0,1,1.098612289,39.69883641,25.11408966,1,0,0,19.80431244,1
0,6,2.302585093,23.4880219,15.05938243,1,0,0,138.311968,1
0,2,1.945910149,23.63177095,14.71271272,4,0,0,134.95147859999997,1
0,5,0.0,28.89717032,28.89717032,1,0,0,40.34107533,1
0,7,0.0,35.34626917,35.34626917,5,0,0,0.009532866,0
0,1,1.609437912,50.75975359,19.32941745,4,0,0,240.5948691,0
0,1,0.0,25.07049966,25.07049966,7,0,0,103.5943937,0
0,1,0.0,19.588648000000003,19.588648000000003,1,0,0,245.2351232,0
0,1,0.0,42.67386718,16.1952035,3,0,1,55.13410604,0
0,1,0.0,33.48940201,19.56468172,4,1,0,3.094892863,1
0,1,0.693147181,19.52725546,15.97365833,5,0,0,247.1617045,1
0,1,1.098612289,24.44608658,15.62765229,8,0,0,116.6950042,0
0,7,0.0,30.92856973,30.92856973,4,0,0,18.66294473,1
0,1,0.0,30.49965777,30.49965777,5,0,0,22.55276359,0
0,3,0.0,39.41575643,22.33538672,4,1,0,17.36491954,1
0,1,0.693147181,21.229295,17.7604873,4,0,0,196.5418315,0
1,1,1.609437912,54.29998321,38.51608487,4,0,0,362.9539533,0
0,1,0.0,43.86036961,43.86036961,2,0,0,74.16201135,0
0,1,0.693147181,68.95824778,62.36631502,8,0,0,1136.338144,1
0,1,2.197224577,35.68788501,17.35336553,7,0,0,0.192942528,1
0,1,1.945910149,51.61412227,32.26009582,8,0,0,267.8292465,0
0,1,1.098612289,32.34251733,23.67193228,7,0,0,8.445506949,1
0,1,0.0,58.46132786,58.46132786,8,0,0,538.8292131000001,0
0,2,0.693147181,28.98288843,19.75219871,1,0,0,39.25955214,0
0,2,0.0,21.32898151,21.32898151,8,0,0,193.7566912,1
0,3,0.0,22.68610769,22.68610769,8,0,0,157.8170365,0
0,5,0.0,26.31767704,26.31767704,7,0,0,79.76197028,1
0,1,0.693147181,18.6093162,17.11133549,8,0,0,276.8668559,0
0,1,0.0,19.48993583,19.48993583,7,0,0,248.3365293,1
0,1,1.098612289,54.65399767,36.08487756,7,0,0,376.5681869,0
1,1,0.0,28.14642517,28.14642517,8,0,0,50.44135281,0
0,6,0.0,42.99852768,29.85722381,4,1,0,60.06087101,1
1,1,2.079441542,31.35566973,22.17385352,4,0,0,15.15516127,0
0,2,0.0,33.60164271,33.60164271,1,0,0,2.712576266,0
0,1,0.0,49.05954825,19.98577002,7,0,1,190.7413864,1
1,3,0.0,25.53504411,25.53504411,8,0,0,94.35380472,0
0,6,0.0,63.35386721,63.35386721,8,0,0,789.904203,0
0,6,0.0,25.17180014,25.17180014,7,0,0,101.542556,0
0,5,1.791759469,38.92870142,22.76760536,1,0,0,13.54290526,1
0,1,1.609437912,21.44507133,18.78259063,7,0,0,190.5383085,1
0,1,1.098612289,42.66392882,25.59342916,8,0,0,54.9866154,1
0,1,2.302585093,36.6954141,13.39098851,1,0,0,2.093176208,0
0,7,1.098612289,56.63610433,48.79483877,1,0,0,457.4239396,0
0,1,0.0,50.31012434,19.60867702,6,1,0,226.84852830000003,1
0,7,0.0,26.420260100000004,26.420260100000004,4,0,0,77.94016413,0
0,3,0.693147181,30.080766600000004,28.24640657,6,0,0,26.7068408,0
0,1,1.386294361,51.73379075,30.93619112,7,0,0,271.7604336,1
0,7,0.0,29.72981142,29.72981142,7,0,0,30.45738908,0
0,1,0.0,35.76180698,12.81978731,1,0,1,0.263347768,1
0,6,0.0,57.79815426,26.64202601,4,0,1,508.4809195,1
1,1,0.0,40.57768652,40.57768652,1,0,0,28.398813800000003,0
0,1,0.0,39.4880219,15.0033936,1,0,1,17.97242019,1
0,1,0.0,28.26231634,14.95687885,7,0,1,48.80861736,1
0,6,0.0,28.1615332,28.1615332,4,0,0,50.22698041,0
0,1,1.791759469,35.23725264,23.4880219,5,0,0,0.000129507,1
0,1,1.386294361,20.03724329,16.62149213,5,0,0,231.3863699,0
1,1,0.0,59.67693361,59.67693361,5,0,0,596.7418816,0
0,7,1.386294361,27.98631075,24.45464978,5,0,0,52.74132122,1
0,1,0.0,33.4057576,14.66305359,4,1,0,3.396188908,0
0,1,1.386294361,58.097193700000005,26.6126772,7,0,0,522.0567366,0
0,1,0.693147181,20.93360712,16.61153136,7,0,0,204.9199595,1
0,1,0.0,23.24709103,18.49965777,5,1,0,144.0370041,1
0,1,1.386294361,21.94315499,19.13242598,5,0,0,177.03573899999998,0
0,4,0.0,35.66324435,14.97878166,3,0,1,0.171902762,1
0,1,1.098612289,20.42993653,16.67763864,4,0,0,219.5937584,1
0,3,0.0,46.17932923,21.31690623,4,0,1,119.480125,1
0,2,2.397895273,28.07914008,19.08669991,7,0,0,51.40162547,0
1,1,0.0,39.37303217,39.37303217,4,0,0,17.01067038,0
1,1,0.0,51.17043121,51.17043121,7,0,0,253.5036655,0
0,1,0.0,36.27926078,15.73417963,5,1,0,1.062194089,0
0,6,0.0,63.01437372,63.01437372,4,0,0,770.9363701000001,0
1,6,0.0,20.37841759,20.37841759,4,0,0,221.1232995,0
1,1,2.079441542,46.134885100000005,33.40999316,4,0,0,118.5104897,0
0,1,0.0,46.77344285,16.78028747,4,0,1,132.82124720000002,0
0,1,0.0,27.7656195,27.7656195,6,0,0,55.99548761,0
0,6,0.0,54.47992065,54.47992065,1,0,0,369.8424335,0
0,1,0.0,43.01984942,17.60985626,4,1,0,60.39180815,0
0,7,1.609437912,34.66666667,24.72005476,4,0,0,0.338684549,0
0,1,0.0,23.33536378,23.33536378,1,0,0,141.9259781,0
0,6,0.0,32.183436,32.183436,8,0,0,9.395431241,1
0,7,1.098612289,42.80868428,30.90724225,4,0,0,57.15437877,0
0,1,1.098612289,23.64681725,18.39227711,8,0,0,134.6021235,1
0,3,1.609437912,29.32104178,17.74523918,6,0,0,35.13633501,1
0,1,1.609437912,29.70198383,16.60325158,5,0,0,30.76531447,0
0,1,0.0,19.60475876,19.60475876,5,0,0,244.7307942,0
0,7,0.693147181,28.34770705,25.67830253,6,0,0,47.62277584,0
1,1,0.0,32.58375672,32.58375672,4,0,0,7.101564389,0
0,1,0.0,51.39100331,19.6605065,1,0,1,260.5761265,0
0,1,0.693147181,20.11225188,14.20771928,5,0,0,229.1100265,0
0,6,2.197224577,28.23100698,15.08008214,2,0,0,49.24707171,1
0,1,0.693147181,42.091718,28.3907973,5,0,0,46.82781544,1
0,1,0.0,49.54414784,49.54414784,7,0,0,204.3617511,1
0,1,0.0,37.19067198,14.255742800000002,5,1,0,3.771516272,1
0,1,0.0,27.85763176,27.85763176,7,0,0,54.62689599,0
1,1,1.945910149,41.16358658,16.35222637,6,0,0,34.98667859,1
0,1,1.098612289,22.9431896,18.02144482,8,0,0,151.42393180000002,0
0,1,1.098612289,32.48186174,20.64613279,1,0,0,7.655021957000001,0
0,1,0.0,31.93429158,14.23457829,6,0,1,10.98485754,0
0,1,1.791759469,24.1664554,16.79644095,5,0,0,122.8146553,0
0,1,0.0,48.73648186,48.73648186,7,0,0,181.922073,0
1,1,0.0,30.16290212,30.16290212,7,0,0,25.86465626,0
0,1,0.0,29.89607179,29.89607179,7,0,0,28.64990912,0
0,1,0.0,40.43044452,40.43044452,7,0,0,26.85117299,0
0,1,1.791759469,37.63810718,22.11635866,7,0,0,5.70958792,0
0,1,1.609437912,26.74880219,19.24946203,5,0,0,72.24711994,0
0,6,0.0,20.36743757,20.36743757,8,0,0,221.4499705,0
0,1,0.0,42.10456898,15.67030766,7,1,0,47.00386126,1
0,1,2.197224577,24.98836413,18.58380048,5,0,0,105.2731125,0
0,1,0.0,19.68883299,19.68883299,7,0,0,242.1073693,0
1,1,0.0,51.8329911,51.8329911,8,0,0,275.0409412,0
1,6,0.693147181,41.45927447,33.25563573,7,0,0,38.57207028,1
0,7,0.0,31.32648871,25.2125096,4,1,0,15.38321408,1
1,1,0.0,33.03104682,33.03104682,1,0,0,4.917687477,0
1,1,0.693147181,37.91649555,36.80950136,4,0,0,7.117491802000001,0
0,1,1.098612289,22.15758112,20.34983364,7,0,0,171.3756333,1
0,2,0.693147181,44.13400281,41.29226557,7,0,0,78.94980065,0
0,5,1.945910149,34.39936817,21.57700205,7,0,0,0.7212503640000001,1
0,6,0.693147181,56.19273319,54.27365709,7,0,0,438.6553424,0
0,1,0.0,38.20552143,14.87945474,1,0,1,8.743190515,1
0,1,0.693147181,48.67056779,33.91649555,8,0,0,180.1483395,0
0,7,1.098612289,23.20848591,18.48596851,6,0,0,144.9651364,1
0,1,1.609437912,40.56897286,18.75808965,6,0,0,28.30601867,1
0,1,0.0,49.80219231,20.48733744,7,1,0,211.8060952,0
0,1,0.693147181,31.04226738,21.00205339,8,0,0,17.69350984,0
0,6,0.0,21.84804928,21.84804928,7,0,0,179.5756379,1
0,1,0.0,19.77823409,19.77823409,5,0,0,239.3332355,0
0,1,0.0,32.6954141,16.50102669,3,0,1,6.518925593,1
1,7,0.0,30.88021903,30.88021903,4,0,0,19.08303865,1
0,1,1.386294361,33.39846915,21.56605065,7,0,0,3.4231054380000003,1
0,1,1.386294361,19.08829569,14.53184488,2,0,0,261.1564947,1
0,1,0.693147181,48.3340178,41.72808113,7,0,0,171.2273012,1
0,1,0.0,21.32667922,21.32667922,5,0,0,193.8207909,1
0,1,0.0,23.50084987,23.50084987,7,0,0,138.010403,0
0,4,1.386294361,52.3559206,46.87613744,4,0,0,292.6592969,1
1,1,0.0,35.00551696,35.00551696,6,0,0,0.059105299,1
0,7,0.693147181,21.16173885,18.17111567,5,0,0,198.4405803,0
0,4,0.693147181,27.83025325,19.65396545,7,0,0,55.03235473,1
0,2,0.0,31.99934659,31.99934659,7,0,0,10.55786069,0
0,4,0.0,35.06365503,35.06365503,6,0,0,0.034216765,0
0,1,0.693147181,50.17745044,40.77386287,7,0,0,222.8695969,0
0,1,0.0,47.17645664,18.56673191,7,0,1,142.2729822,1
0,1,0.0,34.79266246,12.93365959,7,0,1,0.207908922,1
0,7,0.0,40.53199011,40.53199011,8,0,0,27.91386472,0
0,2,0.693147181,26.18534692,25.24845996,1,0,0,82.14315043,0
0,3,0.693147181,33.14271697,32.54757016,6,0,0,4.434881377,0
0,1,1.791759469,52.54031565,25.93119908,8,0,0,299.0022965,0
0,1,0.0,18.87907778,18.87907778,5,0,0,267.9623306,1
1,4,1.945910149,41.0168863,15.47339379,1,0,0,33.27274871,0
0,3,0.0,19.43874059,19.43874059,6,0,0,249.9526909,0
0,1,0.0,63.18444074,63.18444074,7,0,0,780.4093666,0
1,1,0.0,36.25101056,36.25101056,7,0,0,1.004761237,1
0,1,1.609437912,22.58331524,13.95628207,4,0,0,160.4102682,0
0,1,0.0,24.67077344,24.67077344,7,0,0,111.891108,0
0,1,0.693147181,19.73807219,15.22559799,4,0,0,240.5774895,1
0,1,1.791759469,34.34633812,16.11225188,1,0,0,0.814135633,1
0,1,0.0,24.82683094,24.82683094,8,0,0,108.6139535,0
0,4,0.0,45.70841889,23.2232742,3,0,1,109.4071256,1
0,1,0.0,19.8384668,19.8384668,8,0,0,237.4732152,0
0,7,0.693147181,29.568784,25.6282223,7,0,0,32.26068207,1
1,1,0.0,40.76570167,21.36892539,4,1,0,30.43804921,0
0,1,2.079441542,20.04639266,17.69195994,4,0,0,231.1081045,1
0,1,0.693147181,50.0698152,41.45935721,7,0,0,219.6674484,0
0,6,2.302585093,26.11607553,17.26762491,6,0,0,83.40360188,1
0,1,1.098612289,29.67752152,24.27198738,7,0,0,31.03728064,1
0,6,0.0,26.03497665,26.03497665,4,0,0,84.89145923,0
0,1,0.0,22.27789185,22.27789185,7,0,0,168.24012,1
1,4,0.693147181,33.76978386,32.00756683,4,0,0,2.186994121,1
0,7,0.0,26.75154004,26.75154004,4,0,0,72.20058490000001,0
1,1,0.0,20.59273589,20.59273589,4,0,0,214.7953136,0
1,1,0.693147181,28.99660088,17.95566488,4,0,0,39.08790276,1
0,1,0.0,73.08966461,73.08966461,7,0,0,1431.943691,1
0,1,0.693147181,37.53047935,35.25256674,6,0,0,5.206823781000001,0
0,1,0.0,29.0403833,16.52041274,4,1,0,38.54236153,1
0,1,0.0,18.71796898,18.71796898,4,0,0,273.26284530000004,0
0,7,0.0,51.15674196,51.15674196,6,0,0,253.0679378,0
1,1,0.0,28.59411362,28.59411362,8,0,0,44.28262515,0
0,1,1.098612289,54.58179329,43.00570161,7,0,0,373.7710957,0
1,7,0.0,20.18069815,20.18069815,4,0,0,227.0426537,1
0,1,0.693147181,28.18069815,18.25051335,5,0,0,49.95569981,0
0,4,0.0,42.19301848,16.00273785,6,0,1,48.22449285,1
0,1,1.386294361,64.19164956,39.15674196,6,0,0,837.6982204,0
0,1,0.0,22.63407265,22.63407265,4,0,0,159.1271271,1
0,1,1.791759469,41.74948665,15.83025325,5,0,0,42.26110117,0
0,6,1.098612289,26.24207544,26.05006601,4,0,0,81.11807494,1
0,1,0.0,28.706365500000004,28.706365500000004,8,0,0,42.80126103,0
0,1,1.945910149,54.1993921,21.5778532,4,0,0,359.1312789,0
1,1,0.0,36.95550992,36.95550992,4,0,0,2.913429611,0
0,1,0.693147181,38.16248637,24.52928553,7,0,0,8.490542808999999,0
0,1,1.791759469,18.90078035,15.42559422,4,0,0,267.2522788,1
0,1,1.386294361,18.71047228,16.21625485,7,0,0,273.5107525,1
0,1,0.693147181,56.61968223,38.62493672,8,0,0,456.721755,0
0,1,0.0,22.66879113,15.99080516,4,1,0,158.2524157,1
1,1,0.0,30.21492129,30.21492129,6,0,0,25.33825133,0
0,1,1.791759469,22.16930685,14.26941849,5,0,0,171.0687665,0
0,1,0.0,19.67145791,19.67145791,7,0,0,242.6483769,1
0,7,0.0,27.88227242,27.88227242,4,0,0,54.26326491,0
0,3,0.0,41.99558335,41.99558335,6,0,0,45.52134203,0
1,1,1.098612289,33.85600607,22.97843768,8,0,0,1.939409148,1
0,1,0.0,64.1670089,64.1670089,7,0,0,836.2724777000001,0
0,1,0.0,47.33744011,47.33744011,8,0,0,146.1392628,0
0,4,1.386294361,40.2528474,30.71039673,7,0,0,25.042164,1
0,1,0.693147181,21.91127304,20.83504449,4,0,0,177.8851647,1
0,1,1.609437912,28.297788300000004,15.17590691,5,0,0,48.31423891,0
0,7,0.0,38.02190788,27.42231348,4,1,0,7.691054799,1
0,1,0.693147181,33.07227143,26.54181364,7,0,0,4.736548678999999,0
0,1,2.397895273,25.75464123,16.662874300000002,5,0,0,90.13587547,1
0,1,1.098612289,23.35960666,18.88837656,7,0,0,141.348942,0
0,4,0.0,42.83684111,20.88980151,1,0,1,57.58090576,1
0,1,2.397895273,37.24948193,22.27148104,4,0,0,4.003397355,0
1,3,0.0,37.06888325,37.06888325,7,0,0,3.313311793,1
0,1,1.098612289,39.93702943,36.59314552,8,0,0,21.98106323,0
0,1,1.098612289,44.8063534,31.17820785,8,0,0,91.35002355,1
1,6,2.079441542,22.11362081,13.05899894,4,0,0,172.5285393,0
0,1,1.609437912,35.11790561,14.21626252,5,0,0,0.017089592,0
0,1,2.302585093,48.2735408,19.45916147,5,0,0,169.648229,0
0,1,0.0,21.74401095,21.74401095,5,0,0,182.3748105,0
0,7,0.0,36.99931554,36.99931554,4,0,0,3.064890141,0
0,4,0.693147181,45.36071184,38.93081001,8,0,0,102.2541431,0
0,1,0.0,59.09230353,59.09230353,7,0,0,568.5206354,0
0,1,0.0,40.30937714,40.30937714,4,0,0,25.61113354,0
1,2,0.0,22.27789185,22.27789185,4,0,0,168.24012,0
0,1,0.0,30.87074933,16.51605423,7,1,0,19.16586346,1
0,7,0.0,27.78370979,27.75359343,5,0,0,55.72507518,0
0,6,0.0,37.14388353,37.14388353,8,0,0,3.591975445,0
0,1,2.197224577,25.45927447,12.774121,4,0,0,95.83153599,1
0,1,0.0,47.75075652,47.75075652,8,0,0,156.3030982,0
0,1,1.609437912,32.68395553,18.48490867,4,0,0,6.5775693660000005,0
0,1,1.098612289,42.61468981,37.47576815,8,0,0,54.258796200000006,0
0,5,0.0,31.48528405,31.48528405,1,0,0,14.1627936,1
0,7,0.693147181,33.17727584,24.78413368,8,0,0,4.29051955,1
0,1,0.0,38.86583073,38.86583073,6,0,0,13.0841211,1
0,1,0.0,28.22439904,28.22439904,4,0,0,49.3398596,1
0,4,0.0,19.80358998,19.80358998,4,0,0,238.549347,1
0,1,0.0,19.00068446,19.00068446,8,0,0,263.99582430000004,0
0,1,0.0,23.03080082,23.03080082,1,0,0,149.2754176,0
0,1,2.079441542,45.60711841,31.00616016,4,0,0,107.2982247,1
0,1,1.098612289,22.77978978,15.50153136,7,0,0,155.4720456,1
0,1,0.0,44.79192039,44.79192039,7,0,0,91.0743386,0
1,1,1.609437912,45.62354552,28.8788501,5,0,0,107.63881440000002,1
0,1,0.0,43.43052704,43.43052704,7,0,0,66.94339373,0
0,6,0.0,58.35728953,58.35728953,7,0,0,534.010017,0
0,1,0.0,28.92249433,17.88952072,5,1,0,40.02002763,1
0,1,1.945910149,23.18959617,13.87358519,2,0,0,145.42036389999998,1
1,1,0.693147181,43.62469592,24.82561811,6,0,0,70.15843386,0
0,1,1.098612289,31.51266256,16.11109333,7,0,0,13.95747343,1
0,1,1.098612289,27.8291102,23.60180885,7,0,0,55.04931523,0
0,1,0.0,20.40246407,20.40246407,4,0,0,220.4087253,0
0,1,0.0,28.05969928,28.05969928,1,0,0,51.68076477,0
0,6,0.0,42.7926078,42.7926078,7,0,0,56.91155925,0
0,1,0.693147181,52.09701213,37.79310451,1,0,0,283.867887,0
0,1,0.0,25.21560575,25.21560575,4,0,0,100.6616313,0
0,1,1.609437912,33.9259071,25.37590238,1,0,0,1.7496031980000002,1
0,1,0.693147181,25.80576159,19.87162861,7,0,0,89.16781615,0
0,1,0.0,39.41957563,39.41957563,7,0,0,17.39676434,0
1,1,0.693147181,40.98562628,21.4017796,1,0,0,32.91309454,0
0,1,1.098612289,54.06433949,23.39963575,4,0,0,354.0308194,0
0,7,0.0,27.36900686,27.36900686,4,0,0,62.08850447,0
0,6,1.098612289,65.89194752,47.86858316,7,0,0,939.0127386,0
0,1,0.0,68.08487337,68.08487337,8,0,0,1078.218697,0
0,4,2.197224577,27.6550308,18.91843223,7,0,0,57.66279091,1
1,5,1.098612289,33.7912063,33.25393566,5,0,0,2.124091918,0
0,1,0.0,52.34778126,52.34778126,7,0,0,292.3808791,0
0,1,1.386294361,38.9431896,28.55415174,7,0,0,13.64975012,1
